RCDTS,School Name,City,SAT Reading Total Students Level 1 PC,SAT Reading Total Students Level 2 PC,SAT Reading Total Students Level 3 PC,SAT Reading Total Students Level 4 PC,SAT Math Total Students Level 1 PC,SAT Math Total Students Level 2 PC,SAT Math Total Students Level 3 PC,SAT Math Total Students Level 4 PC,SAT Reading Total Low Income Students Level 1 PC,SAT Reading Total Low Income Students Level 2 PC,SAT Reading Total Low Income Students Level 3 PC,SAT Reading Total Low Income Students Level 4 PC,SAT Math Total Low Income Students Level 1 PC,SAT Math Total Low Income Students Level 2 PC,SAT Math Total Low Income Students Level 3 PC,SAT Math Total Low Income Students Level 4 PC,Total Students SAT Math Participation PC,Low Income Students SAT Math Participation PC,Total Students SAT ELA Participation PC,Low Income Students SAT ELA Participation PC
5.01E+14,,O Fallon,15.6,34,30.6,19.9,22.4,27.8,35.1,14.6,32.4,36,24.3,7.4,42.6,27.2,26.5,3.7,99.6,99.3,99.6,99.3
5.01E+14,O Fallon High School,O Fallon,15.8,34.3,30.8,19.2,22.7,28,35,14.4,32.6,35.6,24.4,7.4,42.2,27.4,26.7,3.7,99.6,99.3,99.6,99.3
5.11E+14,,Greenview,42.9,50,7.1,0,78.6,21.4,0,0,,,,,,,,,100,,100,
5.11E+14,Greenview Jr/Sr High School,Greenview,42.9,50,7.1,0,78.6,21.4,0,0,,,,,,,,,100,,100,
5.11E+14,Greenview Elementary School,Greenview,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Petersburg,23.5,50,20.6,5.9,47.1,36.8,14.7,1.5,40,40,15,5,45,40,15,0,100,100,100,100
5.11E+14,Porta High School,Petersburg,23.9,49.3,20.9,6,46.3,37.3,14.9,1.5,40,40,15,5,45,40,15,0,100,100,100,100
5.11E+14,Petersburg Elem School,Petersburg,,,,,,,,,,,,,,,,,,,,
5.11E+14,Porta Central,Petersburg,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Athens,14.3,44.2,32.5,9.1,28.6,31.2,36.4,3.9,31.3,56.3,6.3,6.3,62.5,18.8,12.5,6.3,98.7,94.1,98.7,94.1
5.11E+14,Athens Sr High School,Athens,14.3,44.2,32.5,9.1,28.6,31.2,36.4,3.9,31.3,56.3,6.3,6.3,62.5,18.8,12.5,6.3,98.7,94.1,98.7,94.1
5.11E+14,Athens Junior High School,Athens,,,,,,,,,,,,,,,,,,,,
5.11E+14,Cantrall Intermediate School,Cantrall,,,,,,,,,,,,,,,,,,,,
5.11E+14,Cantrall Elem School,Cantrall,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Buffalo,24.4,48.8,19.5,7.3,29.3,41.5,29.3,0,30,60,10,0,50,40,10,0,100,100,100,100
5.11E+14,Tri-City High School,Buffalo,24.4,48.8,19.5,7.3,29.3,41.5,29.3,0,30,60,10,0,50,40,10,0,100,100,100,100
5.11E+14,Tri-City Jr High School,Buffalo,,,,,,,,,,,,,,,,,,,,
5.11E+14,Tri-City Elem School,Buffalo,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Chatham,12.5,41.6,31,14.9,20.1,38,31.9,10,16.1,55.4,21.4,7.1,25,46.4,26.8,1.8,99.7,100,99.7,100
5.11E+14,Glenwood High School,Chatham,12.5,41.6,31,14.9,20.1,38,31.9,10,16.1,55.4,21.4,7.1,25,46.4,26.8,1.8,99.7,100,99.7,100
5.11E+14,Glenwood Middle School,Chatham,,,,,,,,,,,,,,,,,,,,
5.11E+14,Ball Elementary School,Chatham,,,,,,,,,,,,,,,,,,,,
5.11E+14,Chatham Elem School,Chatham,,,,,,,,,,,,,,,,,,,,
5.11E+14,Glenwood Intermediate Sch,Chatham,,,,,,,,,,,,,,,,,,,,
5.11E+14,Glenwood Elementary School,Chatham,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Pleasant Plains,9.2,46.2,30.3,14.3,16,43.7,35.3,5,,,,,,,,,100,,100,
5.11E+14,Pleasant Plains High School,Pleasant Plains,9.2,46.2,30.3,14.3,16,43.7,35.3,5,,,,,,,,,100,,100,
5.11E+14,Pleasant Plains Middle School,Pleasant Plains,,,,,,,,,,,,,,,,,,,,
5.11E+14,Farmingdale Elem School,Pleasant Plains,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Auburn,30.2,33.3,31.3,5.2,46.9,33.3,19.8,0,50,18.8,28.1,3.1,56.3,25,18.8,0,98,97,98,97
5.11E+14,Auburn High School,Auburn,30.2,33.3,31.3,5.2,46.9,33.3,19.8,0,50,18.8,28.1,3.1,56.3,25,18.8,0,99,97,99,97
5.11E+14,Auburn Jr High at Divernon,Divernon,,,,,,,,,,,,,,,,,,,,
5.11E+14,Auburn Elem School,Auburn,,,,,,,,,,,,,,,,,,,,
5.11E+14,Auburn Middle School,Auburn,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Pawnee,17.9,53.8,25.6,2.6,41,48.7,10.3,0,30.8,53.8,7.7,7.7,53.8,38.5,7.7,0,97.5,100,97.5,100
5.11E+14,Pawnee Jr/Sr High Sch,Pawnee,17.9,53.8,25.6,2.6,41,48.7,10.3,0,30.8,53.8,7.7,7.7,53.8,38.5,7.7,0,97.5,100,97.5,100
5.11E+14,Pawnee Grade School,Pawnee,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Riverton,17.2,47.3,30.1,5.4,32.3,35.5,22.6,9.7,21.1,50,23.7,2.6,42.1,31.6,15.8,7.9,94.9,92.5,94.9,92.5
5.11E+14,Riverton High School,Riverton,17.2,47.3,30.1,5.4,32.3,35.5,22.6,9.7,21.6,51.4,24.3,2.7,43.2,32.4,16.2,8.1,97.9,94.9,97.9,94.9
5.11E+14,Riverton Middle School,Riverton,,,,,,,,,,,,,,,,,,,,
5.11E+14,Riverton Elem School,Riverton,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Williamsville,7.1,33.9,39.3,19.6,12.5,38.4,39.3,9.8,27.3,54.5,18.2,0,36.4,36.4,27.3,0,100,100,100,100
5.11E+14,Williamsville High School,Williamsville,7.1,33.9,39.3,19.6,12.5,38.4,39.3,9.8,27.3,54.5,18.2,0,36.4,36.4,27.3,0,100,100,100,100
5.11E+14,Williamsville Jr High School,Williamsville,,,,,,,,,,,,,,,,,,,,
5.11E+14,Sherman Elem School,Sherman,,,,,,,,,,,,,,,,,,,,
5.11E+14,Williamsville Middle School,Williamsville,,,,,,,,,,,,,,,,,,,,
5.11E+14,,New Berlin,21.9,42.2,21.9,14.1,29.7,42.2,26.6,1.6,41.2,47.1,0,11.8,58.8,29.4,11.8,0,98.5,94.4,98.5,94.4
5.11E+14,New Berlin High School,New Berlin,19.4,43.5,22.6,14.5,27.4,43.5,27.4,1.6,33.3,53.3,0,13.3,53.3,33.3,13.3,0,98.4,93.8,98.4,93.8
5.11E+14,New Berlin Jr High School,New Berlin,,,,,,,,,,,,,,,,,,,,
5.11E+14,New Berlin Elementary School,New Berlin,,,,,,,,,,,,,,,,,,,,
5.11E+14,,Springfield,36.6,34.9,16.6,11.9,47.2,28.1,19.1,5.7,51,35.2,10.3,3.5,62.1,25.6,11.2,1.1,96.1,94.8,96.1,94.8
5.11E+14,Lanphier High School,Springfield,52.8,34.1,9.3,3.7,61.7,26.2,11.7,0.5,57.7,33.1,6.1,3.1,65.6,24.5,9.2,0.6,96.8,97,96.8,97
5.11E+14,Springfield High School,Springfield,21.5,32.6,24.6,21.2,30,28.3,30,11.6,43.9,35.8,15.4,3.3,55.3,23.6,17.1,2.4,96.2,93.1,96.2,93.1
5.11E+14,Springfield Southeast High Sch,Springfield,40,39.6,13.2,7.2,54,31.2,12.4,2.4,45.3,38.7,11.3,4.7,59.3,30,10,0.7,97.7,97.4,97.7,97.4
5.11E+14,Springfield Learning Academy,Springfield,55.9,26.5,2.9,0,73.5,11.8,0,0,57.7,19.2,3.8,0,69.2,11.5,0,0,80.6,75,80.6,75
5.11E+14,Benjamin Franklin Middle School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,U S Grant Middle School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Washington Middle School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Jane Addams Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Butler Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Black Hawk Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Dubois Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Enos Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Fairview Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Hazel Dell Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Iles Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Laketown Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Lincoln Magnet School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Owen Marsh Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Matheny-Withrow Elem Sch,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,McClernand Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Ridgely Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Sandburg Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Southern View Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Feitshans Elem Sch,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Wilcox Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Jefferson Middle School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Harvard Park Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Edwin A Lee Elementary School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Elizabeth Graham Elem School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Lindsay School,Springfield,,,,,,,,,,,,,,,,,,,,
5.11E+14,Early Learning Center,Springfield,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Havana,24.2,45.2,25.8,4.8,37.1,37.1,24.2,1.6,35.3,58.8,5.9,0,58.8,23.5,17.6,0,100,100,100,100
5.31E+14,Havana High School,Havana,24.2,45.2,25.8,4.8,37.1,37.1,24.2,1.6,35.3,58.8,5.9,0,58.8,23.5,17.6,0,100,100,100,100
5.31E+14,Havana Jr High School,Havana,,,,,,,,,,,,,,,,,,,,
5.31E+14,New Central Elem School,Havana,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Mason City,37,47.8,15.2,0,45.7,47.8,6.5,0,37.5,50,12.5,0,50,45.8,4.2,0,97.9,100,97.9,100
5.31E+14,Illini Central High School,Mason City,37,47.8,15.2,0,45.7,47.8,6.5,0,37.5,50,12.5,0,50,45.8,4.2,0,97.9,100,97.9,100
5.31E+14,Illini Central Middle School,Mason City,,,,,,,,,,,,,,,,,,,,
5.31E+14,Illini Central Grade School,Mason City,,,,,,,,,,,,,,,,,,,,
5.31E+14,West Campus Facility,Mason City,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Manito,26.6,40.6,25,7.8,45.3,32.8,21.9,0,36.4,42.4,18.2,3,57.6,33.3,9.1,0,100,100,100,100
5.31E+14,Midwest Central High School,Manito,27,39.7,25.4,7.9,44.4,33.3,22.2,0,37.5,40.6,18.8,3.1,56.3,34.4,9.4,0,100,100,100,100
5.31E+14,Midwest Central Middle School,Green Valley,,,,,,,,,,,,,,,,,,,,
5.31E+14,Midwest Central Primary School,Manito,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,J L Hensey Elem School,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,Beverly Manor Elementary School,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,Central Intermediate Sch,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,Central Primary Sch,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,Washington Middle School,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,Lincoln Grade School,Washington,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Creve Coeur,,,,,,,,,,,,,,,,,,,,
5.31E+14,Parkview Jr High School,Creve Coeur,,,,,,,,,,,,,,,,,,,,
5.31E+14,LaSalle Elem School,Creve Coeur,,,,,,,,,,,,,,,,,,,,
5.31E+14,,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Robein Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Central Jr High School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Armstrong-Oakview Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,P L Bolin Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Glendale Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Lincoln Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Don D Shute Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Woodrow Wilson Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Rankin Elem School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Marquette Heights,,,,,,,,,,,,,,,,,,,,
5.31E+14,Georgetowne Middle School,Marquette Heights,,,,,,,,,,,,,,,,,,,,
5.31E+14,Rogers Elementary School,North Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Marquette Elem School,Marquette Heights,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Edison Junior High School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Broadmoor Junior High School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Jefferson Elem School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,C B Smith Elem School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,L E Starke Elem School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Scott Altman Primary School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Willow Elem School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Wilson Intermediate School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Dirksen Elementary School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Washington Intermediate School,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,Pekin Preschool Family Ed Center,Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,,South Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,South Pekin Elem School,South Pekin,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Pekin,28,41.9,24.5,5.6,29.6,39.8,26.4,4.2,43,36.1,17.7,3.2,41.8,39.2,17.7,1.3,98.6,98.8,98.6,98.8
5.31E+14,Pekin Community High School,Pekin,27.7,42.1,24.7,5.6,29.3,40,26.5,4.2,42.3,36.5,17.9,3.2,41,39.7,17.9,1.3,98.6,98.7,98.6,98.7
5.31E+14,,Washington,16.8,36.4,32,14.8,21.2,36,33.7,9.1,36.1,39.3,18,6.6,41,37.7,21.3,0,99,100,99,100
5.31E+14,Washington Comm High School,Washington,16.8,36.4,32,14.8,21.2,36,33.7,9.1,36.1,39.3,18,6.6,41,37.7,21.3,0,99,100,99,100
5.31E+14,,East Peoria,25,50,20.2,4.8,41.7,35.5,20.2,2.6,33.6,50.5,14,1.9,53.3,39.3,6.5,0.9,98.7,98.2,98.7,98.2
5.31E+14,East Peoria High School,East Peoria,24.8,50,20.4,4.9,41.2,35.8,20.4,2.7,34,50,14.2,1.9,52.8,39.6,6.6,0.9,98.7,98.1,98.7,98.1
5.31E+14,,Manito,,,,,,,,,,,,,,,,,,,,
5.31E+14,Spring Lake Elem School,Manito,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Mackinaw,12.8,38.3,36.2,12.8,25.5,37.2,34,3.2,5.6,72.2,16.7,5.6,38.9,55.6,5.6,0,100,100,100,100
5.31E+14,Dee-Mack High School,Mackinaw,12.8,38.3,36.2,12.8,25.5,37.2,34,3.2,5.6,72.2,16.7,5.6,38.9,55.6,5.6,0,100,100,100,100
5.31E+14,Dee-Mack Intermediate School,Deer Creek,,,,,,,,,,,,,,,,,,,,
5.31E+14,Dee-Mack Primary/Jr High,Mackinaw,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Tremont,10.1,42,37.7,10.1,20.3,36.2,40.6,2.9,10,40,40,10,40,20,40,0,98.6,100,98.6,100
5.31E+14,Tremont High School,Tremont,10.1,42,37.7,10.1,20.3,36.2,40.6,2.9,10,40,40,10,40,20,40,0,98.6,100,98.6,100
5.31E+14,Tremont Middle School,Tremont,,,,,,,,,,,,,,,,,,,,
5.31E+14,Tremont Elem School,Tremont,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Delavan,24.3,45.9,21.6,8.1,21.6,43.2,32.4,2.7,,,,,,,,,97.4,,97.4,
5.31E+14,Delavan High School,Delavan,24.3,45.9,21.6,8.1,21.6,43.2,32.4,2.7,,,,,,,,,97.4,,97.4,
5.31E+14,Delavan Jr High School,Delavan,,,,,,,,,,,,,,,,,,,,
5.31E+14,Delavan Elementary School,Delavan,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Morton,4.5,32.1,43.9,19.5,9.5,29.9,44.8,15.8,12.5,45.8,37.5,4.2,25,41.7,33.3,0,100,100,100,100
5.31E+14,Morton High School,Morton,4.5,32.1,43.9,19.5,9.5,29.9,44.8,15.8,12.5,45.8,37.5,4.2,25,41.7,33.3,0,100,100,100,100
5.31E+14,Morton Jr High School,Morton,,,,,,,,,,,,,,,,,,,,
5.31E+14,Grundy Elem School,Morton,,,,,,,,,,,,,,,,,,,,
5.31E+14,Jefferson Elem School,Morton,,,,,,,,,,,,,,,,,,,,
5.31E+14,Lincoln Elem School,Morton,,,,,,,,,,,,,,,,,,,,
5.31E+14,Lettie Brown Elementary School,Morton,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Metamora,,,,,,,,,,,,,,,,,,,,
5.31E+14,Metamora Grade School,Metamora,,,,,,,,,,,,,,,,,,,,
5.31E+14,,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,Riverview Elem School,East Peoria,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Minonk,21.3,41.3,26.3,11.3,17.5,41.3,33.8,7.5,27.3,50,18.2,0,31.8,40.9,22.7,0,95.2,87.5,95.2,87.5
5.31E+14,Fieldcrest High School,Minonk,21.3,41.3,26.3,11.3,17.5,41.3,33.8,7.5,27.3,50,18.2,0,31.8,40.9,22.7,0,95.2,87.5,95.2,87.5
5.31E+14,Fieldcrest Middle School,Wenona,,,,,,,,,,,,,,,,,,,,
5.31E+14,Fieldcrest Primary School,Minonk,,,,,,,,,,,,,,,,,,,,
5.31E+14,Fieldcrest Intermediate School,Toluca,,,,,,,,,,,,,,,,,,,,
5.31E+14,,El Paso,12.9,32.9,40,14.1,31.8,37.6,29.4,1.2,36,28,28,8,44,36,16,4,100,100,100,100
5.31E+14,El Paso-Gridley High School,El Paso,12.9,32.9,40,14.1,31.8,37.6,29.4,1.2,36,28,28,8,44,36,16,4,100,100,100,100
5.31E+14,El Paso-Gridley Jr High School,Gridley,,,,,,,,,,,,,,,,,,,,
5.31E+14,Centennial School,El Paso,,,,,,,,,,,,,,,,,,,,
5.31E+14,Jefferson Park School,El Paso,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Washburn,38.1,38.1,14.3,9.5,57.1,19,19,4.8,,,,,,,,,95.5,,95.5,
5.31E+14,Lowpoint-Washburn Jr Sr High Sch,Washburn,38.1,38.1,14.3,9.5,57.1,19,19,4.8,,,,,,,,,95.5,,95.5,
5.31E+14,Lowpoint-Washburn Elem School,Washburn,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Roanoke,11.9,42.9,35.7,9.5,21.4,40.5,31,7.1,,,,,,,,,100,,100,
5.31E+14,Roanoke-Benson High School,Roanoke,9.8,43.9,36.6,9.8,19.5,41.5,31.7,7.3,,,,,,,,,100,,100,
5.31E+14,Roanoke-Benson Jr High School,Benson,,,,,,,,,,,,,,,,,,,,
5.31E+14,Sowers Elementary School,Roanoke,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Germantown Hills,,,,,,,,,,,,,,,,,,,,
5.31E+14,Germantown Hills Middle School,Germantown Hills,,,,,,,,,,,,,,,,,,,,
5.31E+14,Germantown Hills Elementary Sch,Germantown Hills,,,,,,,,,,,,,,,,,,,,
5.31E+14,,Metamora,10.3,33,41,15.7,18.8,34.5,34.5,12.3,30.4,37,21.7,10.9,43.5,28.3,17.4,10.9,99.2,100,99.2,100
5.31E+14,Metamora High School,Metamora,10.4,32.4,41.3,15.8,18.5,34.4,34.7,12.4,30.4,37,21.7,10.9,43.5,28.3,17.4,10.9,99.2,100,99.2,100
5.31E+14,,Eureka,3.6,39.3,36.6,19.6,9.8,39.3,42,8,11.1,38.9,27.8,11.1,16.7,44.4,27.8,0,94.1,84.2,94.1,84.2
5.31E+14,Eureka High School,Eureka,3.6,39.3,36.6,19.6,9.8,39.3,42,8,11.1,38.9,27.8,11.1,16.7,44.4,27.8,0,94.1,84.2,94.1,84.2
5.31E+14,Eureka Middle School,Eureka,,,,,,,,,,,,,,,,,,,,
5.31E+14,Davenport Elem School,Eureka,,,,,,,,,,,,,,,,,,,,
5.31E+14,Congerville Elem School,Congerville,,,,,,,,,,,,,,,,,,,,
5.31E+14,Goodfield Elem School,Goodfield,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Bismarck,,,,,,,,,,,,,,,,,,,,
5.41E+14,Bismarck-Henning Jr High School,Bismarck,,,,,,,,,,,,,,,,,,,,
5.41E+14,Bismarck-Henning Elem School,Bismarck,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Westville,38.6,44.3,17,0,47.7,34.1,18.2,0,42.5,45,12.5,0,60,25,15,0,97.8,97.6,97.8,97.6
5.41E+14,Westville High School,Westville,38.6,44.3,17,0,47.7,34.1,18.2,0,42.5,45,12.5,0,60,25,15,0,98.9,97.6,98.9,97.6
5.41E+14,Westville Jr High School,Westville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Judith Giacoma Elem School,Westville,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Georgetown,32.5,47.5,16.3,3.8,42.5,45,12.5,0,38.3,44.7,14.9,2.1,42.6,51.1,6.4,0,96.4,95.9,96.4,95.9
5.41E+14,Georgetown-Ridge Farm High School,Georgetown,32.5,47.5,16.3,3.8,42.5,45,12.5,0,38.3,44.7,14.9,2.1,42.6,51.1,6.4,0,96.4,95.9,96.4,95.9
5.41E+14,Mary Miller Junior High School,Georgetown,,,,,,,,,,,,,,,,,,,,
5.41E+14,Pine Crest Elementary School,Georgetown,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Rossville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Rossville-Alvin Elem School,Rossville,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Potomac,,,,,,,,,,,,,,,,,,,,
5.41E+14,Potomac Elem School,Potomac,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Hoopeston,27.3,36.4,28.8,7.6,31.8,42.4,24.2,1.5,41.2,41.2,11.8,5.9,35.3,52.9,11.8,0,98.5,94.4,98.5,94.4
5.41E+14,Hoopeston Area High School,Hoopeston,26.2,36.9,29.2,7.7,30.8,43.1,24.6,1.5,37.5,43.8,12.5,6.3,31.3,56.3,12.5,0,100,100,100,100
5.41E+14,Hoopeston Area Middle School,Hoopeston,,,,,,,,,,,,,,,,,,,,
5.41E+14,John Greer Elem School,Hoopeston,,,,,,,,,,,,,,,,,,,,
5.41E+14,Maple Elem School,Hoopeston,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Armstrong,,,,,,,,,,,,,,,,,,,,
5.41E+14,Armstrong-Ellis Elem School,Armstrong,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Oakwood,26.4,47.2,22.2,4.2,37.5,40.3,18.1,4.2,33.3,50,16.7,0,44.4,38.9,16.7,0,100,100,100,100
5.41E+14,Oakwood High School,Fithian,25.4,47.9,22.5,4.2,36.6,40.8,18.3,4.2,33.3,50,16.7,0,44.4,38.9,16.7,0,100,100,100,100
5.41E+14,Oakwood Junior High School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Oakwood Grade School,Oakwood,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Danville,44.1,38.5,15.1,2.3,61.8,28.3,9.2,0.7,52.3,35.7,10.6,1.5,70.4,24.1,5.5,0,96.8,95.2,96.8,95.2
5.41E+14,Danville High School,Danville,42.7,39.3,15.6,2.4,61.4,28.5,9.5,0.7,51,36.5,10.9,1.6,70.3,24,5.7,0,96.7,95,96.7,95
5.41E+14,North Ridge Middle School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,South View Upper Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Edison Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Garfield Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Liberty Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Northeast Elem Magnet School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Meade Park Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Mark Denman Elementary School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,Southwest  Elem School,Danville,,,,,,,,,,,,,,,,,,,,
5.41E+14,,Armstrong,14.3,64.3,21.4,0,35.7,52.4,11.9,0,11.8,64.7,23.5,0,47.1,52.9,0,0,100,100,100,100
5.41E+14,Armstrong High School,Armstrong,14.3,64.3,21.4,0,35.7,52.4,11.9,0,11.8,64.7,23.5,0,47.1,52.9,0,0,100,100,100,100
5.41E+14,,Catlin,21.9,54.8,20.5,2.7,38.4,50.7,11,0,20,60,16.7,3.3,40,50,10,0,100,100,100,100
5.41E+14,Salt Fork High School,Catlin,21.9,54.8,20.5,2.7,38.4,50.7,11,0,20,60,16.7,3.3,40,50,10,0,100,100,100,100
5.41E+14,Salt Fork Junior High School,Sidell,,,,,,,,,,,,,,,,,,,,
5.41E+14,Salt Fork North Elementary School,Catlin,,,,,,,,,,,,,,,,,,,,
5.41E+14,Salt Fork South Elementary School,Sidell,,,,,,,,,,,,,,,,,,,,
5.41E+14,,,21.5,40.5,26.6,11.4,38,38,20.3,3.8,37.5,29.2,29.2,4.2,45.8,45.8,8.3,0,100,100,100,100
5.41E+14,Bismarck Henning Rossville Alvin Cooperative High School,Bismarck,21.5,40.5,26.6,11.4,38,38,20.3,3.8,37.5,29.2,29.2,4.2,45.8,45.8,8.3,0,100,100,100,100
5.61E+14,,Channahon,,,,,,,,,,,,,,,,,,,,
5.61E+14,Channahon Junior High School,Channahon,,,,,,,,,,,,,,,,,,,,
5.61E+14,N B Galloway Elem School,Channahon,,,,,,,,,,,,,,,,,,,,
5.61E+14,Three Rivers School,Channahon,,,,,,,,,,,,,,,,,,,,
5.61E+14,Pioneer Path,Channahon,,,,,,,,,,,,,,,,,,,,
5.61E+14,,Joliet,,,,,,,,,,,,,,,,,,,,
5.61E+14,Union Elementary School,Joliet,,,,,,,,,,,,,,,,,,,,
5.61E+14,,Rockdale,,,,,,,,,,,,,,,,,,,,
